name,max_completion_tokens,context_length,pricing_prompt,pricing_completion,p50_throughput,p50_latency
Liquid | liquid/lfm-7b,,32768,0.00000001,0.00000001,65.937,412
Lambda | liquid/lfm-7b,32768.0,32768,0.00000002,0.00000003,2.1755,4075
