name,max_completion_tokens,context_length,pricing_prompt,pricing_completion,p50_throughput,p50_latency
Google | google/gemini-2.5-flash-lite-preview-06-17,65535,1048576,0.0000001,0.0000004,61.302,525
Google AI Studio | google/gemini-2.5-flash-lite-preview-06-17,65535,1048576,0.0000001,0.0000004,81.7475,296
