name,max_completion_tokens,context_length,pricing_prompt,pricing_completion,p50_throughput,p50_latency
Mancer 2 | anthracite-org/magnum-v4-72b,1024,16384,0.0000025,0.000003,16.2355,494.0
Featherless | anthracite-org/magnum-v4-72b,4096,16384,0.000004,0.000006,13.2475,1175.5
