name,max_completion_tokens,context_length,pricing_prompt,pricing_completion,p50_throughput,p50_latency
NextBit | alpindale/goliath-120b,,6144,0.000009,0.000011,24.169,4465
Mancer 2 | alpindale/goliath-120b,512.0,6144,0.00001,0.0000125,22.15,2416
