name,max_completion_tokens,context_length,pricing_prompt,pricing_completion,p50_throughput,p50_latency
DeepInfra | google/gemma-3-12b-it,,131072,0.00000005,0.0000001,38.309,728.0
Cloudflare | google/gemma-3-12b-it,,80000,0.00000035,0.00000056,35.033,1405.5
