name,max_completion_tokens,context_length,pricing_prompt,pricing_completion,p50_throughput,p50_latency
Google | google/gemini-2.5-flash-preview-05-20,65535,1048576,0.00000015,0.0000006,74.7445,1301.0
Google AI Studio | google/gemini-2.5-flash-preview-05-20,65535,1048576,0.00000015,0.0000006,83.2405,1990.5
