name,max_completion_tokens,context_length,pricing_prompt,pricing_completion,p50_throughput,p50_latency
xAI | x-ai/grok-3,,131072,0.000003,0.000015,58.1625,432
xAI | x-ai/grok-3,,131072,0.000005,0.000025,N/A,N/A
