name,max_completion_tokens,context_length,pricing_prompt,pricing_completion,p50_throughput,p50_latency
Google | google/gemini-2.5-flash,65535,1048576,0.0000003,0.0000025,77.4275,412.0
Google AI Studio | google/gemini-2.5-flash,65535,1048576,0.0000003,0.0000025,74.698,722.5
