name,max_completion_tokens,context_length,pricing_prompt,pricing_completion,p50_throughput,p50_latency
Perplexity | perplexity/r1-1776,,128000,0.000002,0.000008,74.704,916
Together | perplexity/r1-1776,,163840,0.000003,0.000007,92.3225,479
