name,max_completion_tokens,context_length,pricing_prompt,pricing_completion,p50_throughput,p50_latency
Anthropic | anthropic/claude-3-opus,4096,200000,0.000015,0.000075,29.975,2027.0
Google | anthropic/claude-3-opus,4096,200000,0.000015,0.000075,17.6225,2422.5
