name,max_completion_tokens,context_length,pricing_prompt,pricing_completion,p50_throughput,p50_latency
DeepInfra | mistralai/mistral-7b-instruct-v0.3,16384,32768,0.000000028,0.000000054,145.9315,465
Enfer | mistralai/mistral-7b-instruct-v0.3,16384,32768,0.000000028,0.000000054,N/A,N/A
Novita | mistralai/mistral-7b-instruct-v0.3,8192,32768,0.000000029,0.000000059,205.0555,595
Together | mistralai/mistral-7b-instruct-v0.3,4096,32768,0.0000002,0.0000002,N/A,N/A
